instrumentid,loctimestamp,volatility
EU0009658145PV1D1,2004-03-01 00:00:00,0.0965898
EU0009658145PV1D1,2004-03-02 00:00:00,0.106308
EU0009658145PV1D1,2004-03-03 00:00:00,0.100236
EU0009658145PV1D1,2004-03-04 00:00:00,0.105338
EU0009658145PV1D1,2004-03-05 00:00:00,0.164253
EU0009658145PV1D1,2004-03-08 00:00:00,0.108289
EU0009658145PV1D1,2004-03-09 00:00:00,0.138594
EU0009658145PV1D1,2004-03-10 00:00:00,0.152127
EU0009658145PV1D1,2004-03-11 00:00:00,0.336335
EU0009658145PV1D1,2004-03-12 00:00:00,0.29629
EU0009658145PV1D1,2004-03-15 00:00:00,0.232601
EU0009658145PV1D1,2004-03-16 00:00:00,0.191294
EU0009658145PV1D1,2004-03-17 00:00:00,0.157259
EU0009658145PV1D1,2004-03-18 00:00:00,0.181332
EU0009658145PV1D1,2004-03-19 00:00:00,0.201257
EU0009658145PV1D1,2004-03-22 00:00:00,0.30255
EU0009658145PV1D1,2004-03-23 00:00:00,0.192826
EU0009658145PV1D1,2004-03-24 00:00:00,0.21118
EU0009658145PV1D1,2004-03-25 00:00:00,0.254623
EU0009658145PV1D1,2004-03-26 00:00:00,0.182541
EU0009658145PV1D1,2004-03-29 00:00:00,0.110863
EU0009658145PV1D1,2004-03-30 00:00:00,0.131965
EU0009658145PV1D1,2004-03-31 00:00:00,0.143056
EU0009658145PV1D1,2004-04-01 00:00:00,0.17236
EU0009658145PV1D1,2004-04-02 00:00:00,0.206412
EU0009658145PV1D1,2004-04-05 00:00:00,0.138951
EU0009658145PV1D1,2004-04-06 00:00:00,0.15678
EU0009658145PV1D1,2004-04-07 00:00:00,0.10295
EU0009658145PV1D1,2004-04-08 00:00:00,0.131073
EU0009658145PV1D1,2004-04-13 00:00:00,0.184051
EU0009658145PV1D1,2004-04-14 00:00:00,0.186779
EU0009658145PV1D1,2004-04-15 00:00:00,0.120763
EU0009658145PV1D1,2004-04-16 00:00:00,0.130286
EU0009658145PV1D1,2004-04-19 00:00:00,0.117738
EU0009658145PV1D1,2004-04-20 00:00:00,0.139817
EU0009658145PV1D1,2004-04-21 00:00:00,0.172478
EU0009658145PV1D1,2004-04-22 00:00:00,0.137637
EU0009658145PV1D1,2004-04-23 00:00:00,0.196395
EU0009658145PV1D1,2004-04-26 00:00:00,0.0983365
EU0009658145PV1D1,2004-04-27 00:00:00,0.0900868
EU0009658145PV1D1,2004-04-29 00:00:00,0.368027
EU0009658145PV1D1,2004-04-30 00:00:00,0.179747
EU0009658145PV1D1,2004-05-03 00:00:00,0.139167
EU0009658145PV1D1,2004-05-04 00:00:00,0.11958
EU0009658145PV1D1,2004-05-05 00:00:00,0.124991
EU0009658145PV1D1,2004-05-06 00:00:00,0.140003
EU0009658145PV1D1,2004-05-07 00:00:00,0.177116
EU0009658145PV1D1,2004-05-10 00:00:00,0.328975
EU0009658145PV1D1,2004-05-11 00:00:00,0.159382
EU0009658145PV1D1,2004-05-12 00:00:00,0.142479
EU0009658145PV1D1,2004-05-13 00:00:00,0.16716
EU0009658145PV1D1,2004-05-14 00:00:00,0.184268
EU0009658145PV1D1,2004-05-17 00:00:00,0.308156
EU0009658145PV1D1,2004-05-18 00:00:00,0.133955
EU0009658145PV1D1,2004-05-19 00:00:00,0.172016
EU0009658145PV1D1,2004-05-20 00:00:00,0.175826
EU0009658145PV1D1,2004-05-21 00:00:00,0.133022
EU0009658145PV1D1,2004-05-24 00:00:00,0.122486
EU0009658145PV1D1,2004-05-25 00:00:00,0.157501
EU0009658145PV1D1,2004-05-26 00:00:00,0.252682
EU0009658145PV1D1,2004-05-27 00:00:00,0.113932
EU0009658145PV1D1,2004-05-28 00:00:00,0.126408
EU0009658145PV1D1,2004-05-31 00:00:00,0.0317668
EU0009658145PV1D1,2004-06-01 00:00:00,0.115139
EU0009658145PV1D1,2004-06-02 00:00:00,0.121579
EU0009658145PV1D1,2004-06-03 00:00:00,0.109206
EU0009658145PV1D1,2004-06-04 00:00:00,0.113072
EU0009658145PV1D1,2004-06-07 00:00:00,0.140045
EU0009658145PV1D1,2004-06-08 00:00:00,0.0952778
EU0009658145PV1D1,2004-06-09 00:00:00,0.0942113
EU0009658145PV1D1,2004-06-10 00:00:00,0.0739536
EU0009658145PV1D1,2004-06-11 00:00:00,0.0603131
EU0009658145PV1D1,2004-06-14 00:00:00,0.107475
EU0009658145PV1D1,2004-06-15 00:00:00,0.112054
EU0009658145PV1D1,2004-06-16 00:00:00,0.108474
EU0009658145PV1D1,2004-06-17 00:00:00,0.114658
EU0009658145PV1D1,2004-06-18 00:00:00,0.107441
EU0009658145PV1D1,2004-06-21 00:00:00,0.131503
EU0009658145PV1D1,2004-06-22 00:00:00,0.114876
EU0009658145PV1D1,2004-06-23 00:00:00,0.117619
EU0009658145PV1D1,2004-06-24 00:00:00,0.20288
EU0009658145PV1D1,2004-06-25 00:00:00,0.104406
EU0009658145PV1D1,2004-06-28 00:00:00,0.0977291
EU0009658145PV1D1,2004-06-29 00:00:00,0.0858644
EU0009658145PV1D1,2004-06-30 00:00:00,0.0661206
EU0009658145PV1D1,2004-07-01 00:00:00,0.123127
EU0009658145PV1D1,2004-07-02 00:00:00,0.104153
EU0009658145PV1D1,2004-07-05 00:00:00,0.0497008
EU0009658145PV1D1,2004-07-06 00:00:00,0.105486
EU0009658145PV1D1,2004-07-07 00:00:00,0.108207
EU0009658145PV1D1,2004-07-08 00:00:00,0.130508
EU0009658145PV1D1,2004-07-09 00:00:00,0.120184
EU0009658145PV1D1,2004-07-12 00:00:00,0.0888246
EU0009658145PV1D1,2004-07-13 00:00:00,0.0994964
EU0009658145PV1D1,2004-07-14 00:00:00,0.137729
EU0009658145PV1D1,2004-07-15 00:00:00,0.145305
EU0009658145PV1D1,2004-07-16 00:00:00,0.103508
EU0009658145PV1D1,2004-07-19 00:00:00,0.103815
EU0009658145PV1D1,2004-07-20 00:00:00,0.138238
EU0009658145PV1D1,2004-07-21 00:00:00,0.178608
EU0009658145PV1D1,2004-07-22 00:00:00,0.235482
EU0009658145PV1D1,2004-07-23 00:00:00,0.10898
EU0009658145PV1D1,2004-07-26 00:00:00,0.114406
EU0009658145PV1D1,2004-07-27 00:00:00,0.0922962
EU0009658145PV1D1,2004-07-28 00:00:00,0.134699
EU0009658145PV1D1,2004-07-29 00:00:00,0.121376
EU0009658145PV1D1,2004-07-30 00:00:00,0.11334
EU0009658145PV1D1,2004-08-02 00:00:00,0.154397
EU0009658145PV1D1,2004-08-03 00:00:00,0.118973
EU0009658145PV1D1,2004-08-04 00:00:00,0.162347
EU0009658145PV1D1,2004-08-05 00:00:00,0.120099
EU0009658145PV1D1,2004-08-06 00:00:00,0.255724
EU0009658145PV1D1,2004-08-09 00:00:00,0.162693
EU0009658145PV1D1,2004-08-10 00:00:00,0.111184
EU0009658145PV1D1,2004-08-11 00:00:00,0.165684
EU0009658145PV1D1,2004-08-12 00:00:00,0.166522
EU0009658145PV1D1,2004-08-13 00:00:00,0.190601
EU0009658145PV1D1,2004-08-16 00:00:00,0.157169
EU0009658145PV1D1,2004-08-17 00:00:00,0.140472
EU0009658145PV1D1,2004-08-18 00:00:00,0.140139
EU0009658145PV1D1,2004-08-19 00:00:00,0.143464
EU0009658145PV1D1,2004-08-20 00:00:00,0.117709
EU0009658145PV1D1,2004-08-23 00:00:00,0.153127
EU0009658145PV1D1,2004-08-24 00:00:00,0.105189
EU0009658145PV1D1,2004-08-25 00:00:00,0.133205
EU0009658145PV1D1,2004-08-26 00:00:00,0.146075
EU0009658145PV1D1,2004-08-27 00:00:00,0.0947788
EU0009658145PV1D1,2004-08-30 00:00:00,0.058187
EU0009658145PV1D1,2004-08-31 00:00:00,0.105333
EU0009658145PV1D1,2004-09-01 00:00:00,0.12574
EU0009658145PV1D1,2004-09-02 00:00:00,0.0842052
EU0009658145PV1D1,2004-09-03 00:00:00,0.122544
EU0009658145PV1D1,2004-09-06 00:00:00,0.0731568
EU0009658145PV1D1,2004-09-07 00:00:00,0.0799068
EU0009658145PV1D1,2004-09-08 00:00:00,0.0898803
EU0009658145PV1D1,2004-09-09 00:00:00,0.12666
EU0009658145PV1D1,2004-09-10 00:00:00,0.0901188
EU0009658145PV1D1,2004-09-13 00:00:00,0.106267
EU0009658145PV1D1,2004-09-14 00:00:00,0.0723285
EU0009658145PV1D1,2004-09-15 00:00:00,0.0798951
EU0009658145PV1D1,2004-09-16 00:00:00,0.076774
EU0009658145PV1D1,2004-09-17 00:00:00,0.086233
EU0009658145PV1D1,2004-09-20 00:00:00,0.0881953
EU0009658145PV1D1,2004-09-21 00:00:00,0.07234
EU0009658145PV1D1,2004-09-22 00:00:00,0.101594
EU0009658145PV1D1,2004-09-23 00:00:00,0.114164
EU0009658145PV1D1,2004-09-24 00:00:00,0.0882505
EU0009658145PV1D1,2004-09-27 00:00:00,0.0867746
EU0009658145PV1D1,2004-09-28 00:00:00,0.0943211
EU0009658145PV1D1,2004-09-29 00:00:00,0.0919515
EU0009658145PV1D1,2004-09-30 00:00:00,0.108124
EU0009658145PV1D1,2004-10-01 00:00:00,0.116435
EU0009658145PV1D1,2004-10-04 00:00:00,0.205966
EU0009658145PV1D1,2004-10-05 00:00:00,0.114493
EU0009658145PV1D1,2004-10-06 00:00:00,0.102302
EU0009658145PV1D1,2004-10-07 00:00:00,0.119432
EU0009658145PV1D1,2004-10-08 00:00:00,0.151044
EU0009658145PV1D1,2004-10-11 00:00:00,0.0933317
EU0009658145PV1D1,2004-10-12 00:00:00,0.0830006
EU0009658145PV1D1,2004-10-13 00:00:00,0.11342
EU0009658145PV1D1,2004-10-14 00:00:00,0.141057
EU0009658145PV1D1,2004-10-15 00:00:00,0.155632
EU0009658145PV1D1,2004-10-18 00:00:00,0.118444
EU0009658145PV1D1,2004-10-19 00:00:00,0.17944
EU0009658145PV1D1,2004-10-20 00:00:00,0.18244
EU0009658145PV1D1,2004-10-21 00:00:00,0.14308
EU0009658145PV1D1,2004-10-22 00:00:00,0.105568
EU0009658145PV1D1,2004-10-25 00:00:00,0.287459
EU0009658145PV1D1,2004-10-26 00:00:00,0.0965305
EU0009658145PV1D1,2004-10-27 00:00:00,0.155652
EU0009658145PV1D1,2004-10-28 00:00:00,0.166584
EU0009658145PV1D1,2004-10-29 00:00:00,0.0933911
EU0009658145PV1D1,2004-11-01 00:00:00,0.0892216
EU0009658145PV1D1,2004-11-02 00:00:00,0.0777701
EU0009658145PV1D1,2004-11-03 00:00:00,0.161561
EU0009658145PV1D1,2004-11-04 00:00:00,0.0998797
EU0009658145PV1D1,2004-11-05 00:00:00,0.192311
EU0009658145PV1D1,2004-11-08 00:00:00,0.0790358
EU0009658145PV1D1,2004-11-09 00:00:00,0.0816822
EU0009658145PV1D1,2004-11-10 00:00:00,0.0948339
EU0009658145PV1D1,2004-11-11 00:00:00,0.0841563
EU0009658145PV1D1,2004-11-12 00:00:00,0.112071
EU0009658145PV1D1,2004-11-15 00:00:00,0.0887697
EU0009658145PV1D1,2004-11-16 00:00:00,0.083609
EU0009658145PV1D1,2004-11-17 00:00:00,0.118719
EU0009658145PV1D1,2004-11-18 00:00:00,0.0826401
EU0009658145PV1D1,2004-11-19 00:00:00,0.100331
EU0009658145PV1D1,2004-11-22 00:00:00,0.141583
EU0009658145PV1D1,2004-11-23 00:00:00,0.128435
EU0009658145PV1D1,2004-11-24 00:00:00,0.0997773
EU0009658145PV1D1,2004-11-25 00:00:00,0.0746066
EU0009658145PV1D1,2004-11-26 00:00:00,0.0800205
EU0009658145PV1D1,2004-11-29 00:00:00,0.10595
EU0009658145PV1D1,2004-11-30 00:00:00,0.121458
EU0009658145PV1D1,2004-12-01 00:00:00,0.108743
EU0009658145PV1D1,2004-12-02 00:00:00,0.119207
EU0009658145PV1D1,2004-12-03 00:00:00,0.142225
EU0009658145PV1D1,2004-12-06 00:00:00,0.0667446
EU0009658145PV1D1,2004-12-07 00:00:00,0.0892704
EU0009658145PV1D1,2004-12-08 00:00:00,0.1333
EU0009658145PV1D1,2004-12-09 00:00:00,0.100969
EU0009658145PV1D1,2004-12-10 00:00:00,0.126804
EU0009658145PV1D1,2004-12-13 00:00:00,0.0946159
EU0009658145PV1D1,2004-12-14 00:00:00,0.119204
EU0009658145PV1D1,2004-12-15 00:00:00,0.0741287
EU0009658145PV1D1,2004-12-16 00:00:00,0.0782817
EU0009658145PV1D1,2004-12-17 00:00:00,0.125506
EU0009658145PV1D1,2004-12-20 00:00:00,0.0747848
EU0009658145PV1D1,2004-12-21 00:00:00,0.0680898
EU0009658145PV1D1,2004-12-22 00:00:00,0.100018
EU0009658145PV1D1,2004-12-23 00:00:00,0.0578117
EU0009658145PV1D1,2004-12-27 00:00:00,0.0459728
EU0009658145PV1D1,2004-12-28 00:00:00,0.0444429
EU0009658145PV1D1,2004-12-29 00:00:00,0.0585077
EU0009658145PV1D1,2004-12-30 00:00:00,0.0334668
EU0009658145PV1D1,2005-01-03 00:00:00,0.110252
EU0009658145PV1D1,2005-01-04 00:00:00,0.0776796
EU0009658145PV1D1,2005-01-05 00:00:00,0.129111
EU0009658145PV1D1,2005-01-06 00:00:00,0.0594089
EU0009658145PV1D1,2005-01-07 00:00:00,0.0946362
EU0009658145PV1D1,2005-01-10 00:00:00,0.0732013
EU0009658145PV1D1,2005-01-11 00:00:00,0.0903741
EU0009658145PV1D1,2005-01-12 00:00:00,0.100076
EU0009658145PV1D1,2005-01-13 00:00:00,0.121589
EU0009658145PV1D1,2005-01-14 00:00:00,0.0854559
EU0009658145PV1D1,2005-01-17 00:00:00,0.0513237
EU0009658145PV1D1,2005-01-18 00:00:00,0.0780886
EU0009658145PV1D1,2005-01-19 00:00:00,0.0783677
EU0009658145PV1D1,2005-01-20 00:00:00,0.136573
EU0009658145PV1D1,2005-01-21 00:00:00,0.0837859
EU0009658145PV1D1,2005-01-24 00:00:00,0.113629
EU0009658145PV1D1,2005-01-25 00:00:00,0.0749465
EU0009658145PV1D1,2005-01-26 00:00:00,0.0666368
EU0009658145PV1D1,2005-01-27 00:00:00,0.104867
EU0009658145PV1D1,2005-01-28 00:00:00,0.0792827
EU0009658145PV1D1,2005-01-31 00:00:00,0.122447
EU0009658145PV1D1,2005-02-01 00:00:00,0.0585901
EU0009658145PV1D1,2005-02-02 00:00:00,0.0688939
EU0009658145PV1D1,2005-02-03 00:00:00,0.0644786
EU0009658145PV1D1,2005-02-04 00:00:00,0.0883557
EU0009658145PV1D1,2005-02-07 00:00:00,0.104188
EU0009658145PV1D1,2005-02-08 00:00:00,0.0565109
EU0009658145PV1D1,2005-02-09 00:00:00,0.115786
EU0009658145PV1D1,2005-02-10 00:00:00,0.0739913
EU0009658145PV1D1,2005-02-11 00:00:00,0.0920951
EU0009658145PV1D1,2005-02-14 00:00:00,0.066768
EU0009658145PV1D1,2005-02-15 00:00:00,0.0671509
EU0009658145PV1D1,2005-02-16 00:00:00,0.0960034
EU0009658145PV1D1,2005-02-17 00:00:00,0.0737156
EU0009658145PV1D1,2005-02-18 00:00:00,0.0854832
EU0009658145PV1D1,2005-02-21 00:00:00,0.0698053
EU0009658145PV1D1,2005-02-22 00:00:00,0.101024
EU0009658145PV1D1,2005-02-23 00:00:00,0.155529
EU0009658145PV1D1,2005-02-24 00:00:00,0.0847756
EU0009658145PV1D1,2005-02-25 00:00:00,0.107491
EU0009658145PV1D1,2005-02-28 00:00:00,0.0946366
EU0009658145PV1D1,2005-03-01 00:00:00,0.0790194
EU0009658145PV1D1,2005-03-02 00:00:00,0.0755549
EU0009658145PV1D1,2005-03-03 00:00:00,0.0763449
EU0009658145PV1D1,2005-03-04 00:00:00,0.099001
EU0009658145PV1D1,2005-03-07 00:00:00,0.0745543
EU0009658145PV1D1,2005-03-08 00:00:00,0.0687803
EU0009658145PV1D1,2005-03-09 00:00:00,0.115428
EU0009658145PV1D1,2005-03-10 00:00:00,0.135046
EU0009658145PV1D1,2005-03-11 00:00:00,0.121029
EU0009658145PV1D1,2005-03-14 00:00:00,0.0756839
EU0009658145PV1D1,2005-03-15 00:00:00,0.0666976
EU0009658145PV1D1,2005-03-16 00:00:00,0.102093
EU0009658145PV1D1,2005-03-17 00:00:00,0.0969892
EU0009658145PV1D1,2005-03-18 00:00:00,0.0899571
EU0009658145PV1D1,2005-03-21 00:00:00,0.0702556
EU0009658145PV1D1,2005-03-22 00:00:00,0.100648
EU0009658145PV1D1,2005-03-23 00:00:00,0.16202
EU0009658145PV1D1,2005-03-24 00:00:00,0.0672414
EU0009658145PV1D1,2005-03-29 00:00:00,0.0864791
EU0009658145PV1D1,2005-03-30 00:00:00,0.104157
EU0009658145PV1D1,2005-03-31 00:00:00,0.114287
EU0009658145PV1D1,2005-04-01 00:00:00,0.0802682
EU0009658145PV1D1,2005-04-04 00:00:00,0.115294
EU0009658145PV1D1,2005-04-05 00:00:00,0.0920674
EU0009658145PV1D1,2005-04-06 00:00:00,0.0655585
EU0009658145PV1D1,2005-04-07 00:00:00,0.0663082
EU0009658145PV1D1,2005-04-08 00:00:00,0.0545105
EU0009658145PV1D1,2005-04-11 00:00:00,0.0896257
EU0009658145PV1D1,2005-04-12 00:00:00,0.054893
EU0009658145PV1D1,2005-04-13 00:00:00,0.0982269
EU0009658145PV1D1,2005-04-14 00:00:00,0.0898667
EU0009658145PV1D1,2005-04-15 00:00:00,0.201571
EU0009658145PV1D1,2005-04-18 00:00:00,0.308107
EU0009658145PV1D1,2005-04-19 00:00:00,0.103053
EU0009658145PV1D1,2005-04-20 00:00:00,0.148383
EU0009658145PV1D1,2005-04-21 00:00:00,0.111453
EU0009658145PV1D1,2005-04-22 00:00:00,0.153999
EU0009658145PV1D1,2005-04-25 00:00:00,0.0617943
EU0009658145PV1D1,2005-04-26 00:00:00,0.0728186
EU0009658145PV1D1,2005-04-27 00:00:00,0.131294
EU0009658145PV1D1,2005-04-28 00:00:00,0.152936
EU0009658145PV1D1,2005-04-29 00:00:00,0.17656
EU0009658145PV1D1,2005-05-02 00:00:00,0.082441
EU0009658145PV1D1,2005-05-03 00:00:00,0.0725088
EU0009658145PV1D1,2005-05-04 00:00:00,0.0927011
EU0009658145PV1D1,2005-05-05 00:00:00,0.104578
EU0009658145PV1D1,2005-05-06 00:00:00,0.0929413
EU0009658145PV1D1,2005-05-09 00:00:00,0.0582616
EU0009658145PV1D1,2005-05-10 00:00:00,0.0843449
EU0009658145PV1D1,2005-05-11 00:00:00,0.139346
EU0009658145PV1D1,2005-05-12 00:00:00,0.117553
EU0009658145PV1D1,2005-05-13 00:00:00,0.109969
EU0009658145PV1D1,2005-05-16 00:00:00,0.0865965
EU0009658145PV1D1,2005-05-17 00:00:00,0.0621051
EU0009658145PV1D1,2005-05-18 00:00:00,0.118598
EU0009658145PV1D1,2005-05-19 00:00:00,0.0841627
EU0009658145PV1D1,2005-05-20 00:00:00,0.0678869
EU0009658145PV1D1,2005-05-23 00:00:00,0.0982998
EU0009658145PV1D1,2005-05-24 00:00:00,0.0700625
EU0009658145PV1D1,2005-05-25 00:00:00,0.0706199
EU0009658145PV1D1,2005-05-26 00:00:00,0.0832405
EU0009658145PV1D1,2005-05-27 00:00:00,0.0639304
EU0009658145PV1D1,2005-05-30 00:00:00,0.0667849
EU0009658145PV1D1,2005-05-31 00:00:00,0.078001
EU0009658145PV1D1,2005-06-01 00:00:00,0.0968599
EU0009658145PV1D1,2005-06-02 00:00:00,0.0788618
EU0009658145PV1D1,2005-06-03 00:00:00,0.0834384
EU0009658145PV1D1,2005-06-06 00:00:00,0.0641682
EU0009658145PV1D1,2005-06-07 00:00:00,0.0837571
EU0009658145PV1D1,2005-06-08 00:00:00,0.0761991
EU0009658145PV1D1,2005-06-09 00:00:00,0.0895001
EU0009658145PV1D1,2005-06-10 00:00:00,0.119673
EU0009658145PV1D1,2005-06-13 00:00:00,0.073305
EU0009658145PV1D1,2005-06-14 00:00:00,0.0692616
EU0009658145PV1D1,2005-06-15 00:00:00,0.0804602
EU0009658145PV1D1,2005-06-16 00:00:00,0.0942996
EU0009658145PV1D1,2005-06-17 00:00:00,0.0960495
EU0009658145PV1D1,2005-06-20 00:00:00,0.0875568
EU0009658145PV1D1,2005-06-21 00:00:00,0.0803996
EU0009658145PV1D1,2005-06-22 00:00:00,0.0757542
EU0009658145PV1D1,2005-06-23 00:00:00,0.0732042
EU0009658145PV1D1,2005-06-24 00:00:00,0.137559
EU0009658145PV1D1,2005-06-27 00:00:00,0.139398
EU0009658145PV1D1,2005-06-28 00:00:00,0.0632083
EU0009658145PV1D1,2005-06-29 00:00:00,0.0884207
EU0009658145PV1D1,2005-06-30 00:00:00,0.0745096
EU0009658145PV1D1,2005-07-01 00:00:00,0.0860899
EU0009658145PV1D1,2005-07-04 00:00:00,0.0560746
EU0009658145PV1D1,2005-07-05 00:00:00,0.0759909
EU0009658145PV1D1,2005-07-06 00:00:00,0.0907238
EU0009658145PV1D1,2005-07-07 00:00:00,0.368948
EU0009658145PV1D1,2005-07-08 00:00:00,0.182143
EU0009658145PV1D1,2005-07-11 00:00:00,0.105707
EU0009658145PV1D1,2005-07-12 00:00:00,0.0910242
EU0009658145PV1D1,2005-07-13 00:00:00,0.0774551
EU0009658145PV1D1,2005-07-14 00:00:00,0.0896501
EU0009658145PV1D1,2005-07-15 00:00:00,0.0810904
EU0009658145PV1D1,2005-07-18 00:00:00,0.0620309
EU0009658145PV1D1,2005-07-19 00:00:00,0.0779592
EU0009658145PV1D1,2005-07-20 00:00:00,0.0896484
EU0009658145PV1D1,2005-07-21 00:00:00,0.239512
EU0009658145PV1D1,2005-07-22 00:00:00,0.0916452
EU0009658145PV1D1,2005-07-25 00:00:00,0.0774334
EU0009658145PV1D1,2005-07-26 00:00:00,0.0726358
EU0009658145PV1D1,2005-07-27 00:00:00,0.0736293
EU0009658145PV1D1,2005-07-28 00:00:00,0.105892
EU0009658145PV1D1,2005-07-29 00:00:00,0.0836145
EU0009658145PV1D1,2005-08-01 00:00:00,0.0828876
EU0009658145PV1D1,2005-08-02 00:00:00,0.0571488
EU0009658145PV1D1,2005-08-03 00:00:00,0.0630596
EU0009658145PV1D1,2005-08-04 00:00:00,0.0851224
EU0009658145PV1D1,2005-08-05 00:00:00,0.134729
EU0009658145PV1D1,2005-08-08 00:00:00,0.0834035
EU0009658145PV1D1,2005-08-09 00:00:00,0.0708862
EU0009658145PV1D1,2005-08-10 00:00:00,0.0978835
EU0009658145PV1D1,2005-08-11 00:00:00,0.0972029
EU0009658145PV1D1,2005-08-12 00:00:00,0.100641
EU0009658145PV1D1,2005-08-15 00:00:00,0.0671459
EU0009658145PV1D1,2005-08-16 00:00:00,0.0912944
EU0009658145PV1D1,2005-08-17 00:00:00,0.114358
EU0009658145PV1D1,2005-08-18 00:00:00,0.102709
EU0009658145PV1D1,2005-08-19 00:00:00,0.0837046
EU0009658145PV1D1,2005-08-22 00:00:00,0.0770986
EU0009658145PV1D1,2005-08-23 00:00:00,0.103836
EU0009658145PV1D1,2005-08-24 00:00:00,0.114847
EU0009658145PV1D1,2005-08-25 00:00:00,0.149128
EU0009658145PV1D1,2005-08-26 00:00:00,0.1144
EU0009658145PV1D1,2005-08-29 00:00:00,0.158129
EU0009658145PV1D1,2005-08-30 00:00:00,0.0925502
EU0009658145PV1D1,2005-08-31 00:00:00,0.13243
EU0009658145PV1D1,2005-09-01 00:00:00,0.129263
EU0009658145PV1D1,2005-09-02 00:00:00,0.0942991
EU0009658145PV1D1,2005-09-05 00:00:00,0.0615247
EU0009658145PV1D1,2005-09-06 00:00:00,0.0842409
EU0009658145PV1D1,2005-09-07 00:00:00,0.100402
EU0009658145PV1D1,2005-09-08 00:00:00,0.0809879
EU0009658145PV1D1,2005-09-09 00:00:00,0.116233
EU0009658145PV1D1,2005-09-12 00:00:00,0.111305
EU0009658145PV1D1,2005-09-13 00:00:00,0.103754
EU0009658145PV1D1,2005-09-14 00:00:00,0.0859847
EU0009658145PV1D1,2005-09-15 00:00:00,0.0802278
EU0009658145PV1D1,2005-09-16 00:00:00,0.0882103
EU0009658145PV1D1,2005-09-19 00:00:00,0.151136
EU0009658145PV1D1,2005-09-20 00:00:00,0.0804178
EU0009658145PV1D1,2005-09-21 00:00:00,0.13735
EU0009658145PV1D1,2005-09-22 00:00:00,0.127187
EU0009658145PV1D1,2005-09-23 00:00:00,0.0864817
EU0009658145PV1D1,2005-09-26 00:00:00,0.208297
EU0009658145PV1D1,2005-09-27 00:00:00,0.0983834
EU0009658145PV1D1,2005-09-28 00:00:00,0.109746
EU0009658145PV1D1,2005-09-29 00:00:00,0.0895447
EU0009658145PV1D1,2005-09-30 00:00:00,0.132662
EU0009658145PV1D1,2005-10-03 00:00:00,0.0788811
EU0009658145PV1D1,2005-10-04 00:00:00,0.0854589
EU0009658145PV1D1,2005-10-05 00:00:00,0.141875
EU0009658145PV1D1,2005-10-06 00:00:00,0.211397
EU0009658145PV1D1,2005-10-07 00:00:00,0.128168
EU0009658145PV1D1,2005-10-10 00:00:00,0.121786
EU0009658145PV1D1,2005-10-11 00:00:00,0.0956696
EU0009658145PV1D1,2005-10-12 00:00:00,0.160291
EU0009658145PV1D1,2005-10-13 00:00:00,0.145021
EU0009658145PV1D1,2005-10-14 00:00:00,0.139206
EU0009658145PV1D1,2005-10-17 00:00:00,0.0978276
EU0009658145PV1D1,2005-10-18 00:00:00,0.0877097
EU0009658145PV1D1,2005-10-19 00:00:00,0.205654
EU0009658145PV1D1,2005-10-20 00:00:00,0.224873
EU0009658145PV1D1,2005-10-21 00:00:00,0.136647
EU0009658145PV1D1,2005-10-24 00:00:00,0.0978523
EU0009658145PV1D1,2005-10-25 00:00:00,0.118117
EU0009658145PV1D1,2005-10-26 00:00:00,0.110489
EU0009658145PV1D1,2005-10-27 00:00:00,0.164167
EU0009658145PV1D1,2005-10-28 00:00:00,0.18886
EU0009658145PV1D1,2005-10-31 00:00:00,0.244466
EU0009658145PV1D1,2005-11-01 00:00:00,0.0921206
EU0009658145PV1D1,2005-11-02 00:00:00,0.114111
EU0009658145PV1D1,2005-11-03 00:00:00,0.133691
EU0009658145PV1D1,2005-11-04 00:00:00,0.107328
EU0009658145PV1D1,2005-11-07 00:00:00,0.0835395
EU0009658145PV1D1,2005-11-08 00:00:00,0.0939113
EU0009658145PV1D1,2005-11-09 00:00:00,0.0752946
EU0009658145PV1D1,2005-11-10 00:00:00,0.100949
EU0009658145PV1D1,2005-11-11 00:00:00,0.177203
EU0009658145PV1D1,2005-11-14 00:00:00,0.0874764
EU0009658145PV1D1,2005-11-15 00:00:00,0.0848976
EU0009658145PV1D1,2005-11-16 00:00:00,0.0955862
EU0009658145PV1D1,2005-11-17 00:00:00,0.100641
EU0009658145PV1D1,2005-11-18 00:00:00,0.171024
EU0009658145PV1D1,2005-11-21 00:00:00,0.082449
EU0009658145PV1D1,2005-11-22 00:00:00,0.0662479
EU0009658145PV1D1,2005-11-23 00:00:00,0.0715464
EU0009658145PV1D1,2005-11-24 00:00:00,0.0587716
EU0009658145PV1D1,2005-11-25 00:00:00,0.0480879
EU0009658145PV1D1,2005-11-28 00:00:00,0.120512
EU0009658145PV1D1,2005-11-29 00:00:00,0.0976026
EU0009658145PV1D1,2005-11-30 00:00:00,0.0759265
EU0009658145PV1D1,2005-12-01 00:00:00,0.0899676
EU0009658145PV1D1,2005-12-02 00:00:00,0.114396
EU0009658145PV1D1,2005-12-05 00:00:00,0.065485
EU0009658145PV1D1,2005-12-06 00:00:00,0.0739332
EU0009658145PV1D1,2005-12-07 00:00:00,0.0909432
EU0009658145PV1D1,2005-12-08 00:00:00,0.11659
EU0009658145PV1D1,2005-12-09 00:00:00,0.0905381
EU0009658145PV1D1,2005-12-12 00:00:00,0.116264
