r_old;vol_old;;r;volatility;;
;0.012598816;;0.107620071;0.5;;
;0.012598816;;-0.03091902;0.5;;
;0.012598816;;0.265999856;0.5;;
;0.012598816;;0.092046137;0.5;;
;0.012598816;;0.0608363;0.5;;
;0.012598816;;0.114685888;0.5;;
;0.012598816;;0.222011576;0.5;;
;0.012598816;;-0.093930466;0.5;;
;0.012598816;;0.074678028;0.5;;
;0.012598816;;0.022417193;0.5;;
;0.012598816;;0.093918541;0.5;;
;0.012598816;;0.022931585;0.5;;
;0.012598816;;-0.041896604;0.5;;
;0.012598816;;-0.090867078;0.5;;
;0.012598816;;-0.130207572;0.5;;
;0.012598816;;0.074381629;0.5;;
;0.012598816;;0.191908679;0.5;;
;0.012598816;;0.206766089;0.5;;
;0.012598816;;0.026675177;0.5;;
;0.012598816;;0.084670493;0.5;;
;0.012598816;;-0.00674731;0.5;;
;0.012598816;;0.013619394;0.5;;
;0.012598816;;0.188344961;0.5;;
;0.012598816;;0.103010114;0.5;;
;0.012598816;;0.168246296;0.5;;
;0.012598816;;0.177978597;0.5;;
;0.012598816;;-0.043519983;0.5;;
;0.012598816;;0.083045291;0.5;;
;0.012598816;;-0.122849759;0.5;;
;0.012598816;;0.083230872;0.5;;
;0.012598816;;0.159657936;0.5;;
;0.012598816;;0.058417515;0.5;;
;0.012598816;;-0.174676649;0.5;;
;0.012598816;;0.042898432;0.5;;
;0.012598816;;0.097225249;0.5;;
;0.012598816;;-0.056718761;0.5;;
;0.012598816;;-0.118747618;0.5;;
;0.012598816;;0.177210047;0.5;;
;0.012598816;;0.002817757;0.5;;
;0.012598816;;0.035243471;0.5;;
;0.012598816;;0.050980809;0.5;;
;0.012598816;;-0.033232277;0.5;;
;0.012598816;;-0.117897485;0.5;;
;0.012598816;;0.086230697;0.5;;
;0.012598816;;0.09788461;0.5;;
;0.012598816;;0.038731296;0.5;;
;0.012598816;;-0.110032112;0.5;;
;0.012598816;;0.136699097;0.5;;
;0.012598816;;-0.021990243;0.5;;
;0.012598816;;0.109008385;0.5;;
;0.012598816;;-0.026777723;0.5;;
;0.012598816;;-0.102421308;0.5;;
;0.012598816;;-0.097360731;0.5;;
;0.012598816;;-0.025026891;0.5;;
;0.012598816;;-0.015324456;0.5;;
;0.012598816;;0.278782425;0.5;;
;0.012598816;;0.257614162;0.5;;
;0.012598816;;-0.069477224;0.5;;
;0.012598816;;-0.061837244;0.5;;
;0.012598816;;0.034649363;0.5;;
;0.012598816;;-0.170473989;0.5;;
;0.012598816;;-0.090574689;0.5;;
;0.012598816;;0.151713959;0.5;;
;0.012598816;;-0.02743059;0.5;;
;0.012598816;;-0.006705862;0.5;;
;0.012598816;;-0.011196377;0.5;;
;0.012598816;;0.008272523;0.5;;
;0.012598816;;0.024649027;0.5;;
;0.012598816;;0.134282015;0.5;;
;0.012598816;;-0.00181072;0.5;;
;0.012598816;;0.047334459;0.5;;
;0.012598816;;-0.003339553;0.5;;
;0.012598816;;0.141636541;0.5;;
;0.012598816;;0.04582694;0.5;;
;0.012598816;;-0.028335826;0.5;;
;0.012598816;;0.195487666;0.5;;
;0.012598816;;0.015343756;0.5;;
;0.012598816;;0.026155054;0.5;;
;0.012598816;;-0.055514935;0.5;;
;0.012598816;;0.121289601;0.5;;
;0.012598816;;-0.238047308;0.5;;
;0.012598816;;0.115698204;0.5;;
;0.012598816;;-0.055272644;0.5;;
;0.012598816;;0.073598439;0.5;;
;0.012598816;;0.018823789;0.5;;
;0.012598816;;-0.023270462;0.5;;
;0.012598816;;-0.040744233;0.5;;
;0.012598816;;0.263892437;0.5;;
;0.012598816;;0.138703374;0.5;;
;0.012598816;;0.056067549;0.5;;
;0.012598816;;-0.09044363;0.5;;
;0.012598816;;0.021384813;0.5;;
;0.012598816;;-0.09888361;0.5;;
;0.012598816;;0.150827552;0.5;;
;0.012598816;;0.129458004;0.5;;
;0.012598816;;0.022212797;0.5;;
;0.012598816;;0.095979215;0.5;;
;0.012598816;;0.16707293;0.5;;
;0.012598816;;-0.022478834;0.5;;
;0.012598816;;0.207027516;0.5;;
;0.012598816;;0.218191387;0.5;;
;0.012598816;;0.004601335;0.5;;
;0.012598816;;0.179899906;0.5;;
;0.012598816;;0.229974234;0.5;;
;0.012598816;;-0.068901481;0.5;;
;0.012598816;;0.061434221;0.5;;
;0.012598816;;-0.003022576;0.5;;
;0.012598816;;-0.061553346;0.5;;
;0.012598816;;0.05523699;0.5;;
;0.012598816;;0.020270378;0.5;;
;0.012598816;;0.022168828;0.5;;
;0.012598816;;-0.189783809;0.5;;
;0.012598816;;-0.097577394;0.5;;
;0.012598816;;-0.014512454;0.5;;
;0.012598816;;-0.257357554;0.5;;
;0.012598816;;-0.114684581;0.5;;
;0.012598816;;0.145470345;0.5;;
;0.012598816;;0.048815448;0.5;;
;0.012598816;;-0.057084406;0.5;;
;0.012598816;;-0.240652181;0.5;;
;0.012598816;;0.079578863;0.5;;
;0.012598816;;-0.008285733;0.5;;
;0.012598816;;-0.056116333;0.5;;
;0.012598816;;0.097876183;0.5;;
;0.012598816;;0.099723467;0.5;;
;0.012598816;;-0.028648324;0.5;;
;0.012598816;;-0.196099647;0.5;;
;0.012598816;;-0.039946658;0.5;;
;0.012598816;;0.104112296;0.5;;
;0.012598816;;0.130730023;0.5;;
;0.012598816;;0.148678984;0.5;;
;0.012598816;;-0.003370502;0.5;;
;0.012598816;;-0.091238739;0.5;;
;0.012598816;;0.079314705;0.5;;
;0.012598816;;-0.082085721;0.5;;
;0.012598816;;0.020414882;0.5;;
;0.012598816;;0.014525289;0.5;;
;0.012598816;;0.007074342;0.5;;
;0.012598816;;-0.075804197;0.5;;
;0.012598816;;0.094578134;0.5;;
;0.012598816;;0.06847026;0.5;;
;0.012598816;;-0.062354883;0.5;;
;0.012598816;;0.10095091;0.5;;
;0.012598816;;0.001533413;0.5;;
;0.012598816;;0.157689215;0.5;;
;0.012598816;;0.061880137;0.5;;
;0.012598816;;-0.049460796;0.5;;
;0.012598816;;0.098808443;0.5;;
;0.012598816;;0.140441314;0.5;;
;0.012598816;;-0.041631589;0.5;;
;0.012598816;;0.12725888;0.5;;
;0.012598816;;0.101163877;0.5;;
;0.012598816;;0.102810697;0.5;;
;0.012598816;;0.032922141;0.5;;
;0.012598816;;0.089519911;0.5;;
;0.012598816;;0.020057802;0.5;;
;0.012598816;;0.150959287;0.5;;
;0.012598816;;-0.030251848;0.5;;
;0.012598816;;-0.050631631;0.5;;
;0.012598816;;0.069347101;0.5;;
;0.012598816;;0.170146257;0.5;;
;0.012598816;;0.031251005;0.5;;
;0.012598816;;-0.115673354;0.5;;
;0.012598816;;0.066004169;0.5;;
;0.012598816;;0.109551809;0.5;;
;0.012598816;;-0.011345241;0.5;;
;0.012598816;;0.146428258;0.5;;
;0.012598816;;-0.099561909;0.5;;
;0.012598816;;-0.038134183;0.5;;
;0.012598816;;0.273131234;0.5;;
;0.012598816;;0.095576101;0.5;;
;0.012598816;;0.033247649;0.5;;
;0.012598816;;0.000216847;0.5;;
;0.012598816;;-0.005871329;0.5;;
;0.012598816;;0.031140544;0.5;;
;0.012598816;;0.032172707;0.5;;
;0.012598816;;-0.145864103;0.5;;
;0.012598816;;-0.192320286;0.5;;
;0.012598816;;-0.036649346;0.5;;
;0.012598816;;-0.106068005;0.5;;
;0.012598816;;-0.000612534;0.5;;
;0.012598816;;0.080914426;0.5;;
;0.012598816;;0.197273264;0.5;;
;0.012598816;;0.280654408;0.5;;
;0.012598816;;-0.003344448;0.5;;
;0.012598816;;-0.059390579;0.5;;
;0.012598816;;-0.080828071;0.5;;
;0.012598816;;0.064673247;0.5;;
;0.012598816;;0.005863452;0.5;;
;0.012598816;;-0.090679491;0.5;;
;0.012598816;;0.038828393;0.5;;
;0.012598816;;0.174254697;0.5;;
;0.012598816;;0.110448984;0.5;;
;0.012598816;;-0.017641275;0.5;;
;0.012598816;;-0.021858163;0.5;;
;0.012598816;;0.080118328;0.5;;
;0.012598816;;-0.09541087;0.5;;
;0.012598816;;0.034689771;0.5;;
;0.012598816;;-0.089928292;0.5;;
;0.012598816;;0.119045031;0.5;;
;0.012598816;;-0.021523816;0.5;;
;0.012598816;;0.287563772;0.5;;
;0.012598816;;0.020334257;0.5;;
;0.012598816;;0.040472712;0.5;;
;0.012598816;;0.05680625;0.5;;
;0.012598816;;0.061784446;0.5;;
;0.012598816;;0.048014696;0.5;;
;0.012598816;;-0.155712489;0.5;;
;0.012598816;;0.106085073;0.5;;
;0.012598816;;0.160494663;0.5;;
;0.012598816;;0.202773549;0.5;;
;0.012598816;;0.146327981;0.5;;
;0.012598816;;-0.090110668;0.5;;
;0.012598816;;-0.107598048;0.5;;
;0.012598816;;0.117191137;0.5;;
;0.012598816;;-0.154541319;0.5;;
;0.012598816;;0.083812957;0.5;;
;0.012598816;;0.14536142;0.5;;
;0.012598816;;-0.037248786;0.5;;
;0.012598816;;0.073757716;0.5;;
;0.012598816;;-0.036415554;0.5;;
;0.012598816;;0.002902533;0.5;;
;0.012598816;;-0.153036795;0.5;;
;0.012598816;;0.097582296;0.5;;
;0.012598816;;0.079283665;0.5;;
;0.012598816;;0.009229253;0.5;;
;0.012598816;;0.03336597;0.5;;
;0.012598816;;0.28842669;0.5;;
;0.012598816;;0.20893881;0.5;;
;0.012598816;;0.110132841;0.5;;
;0.012598816;;0.166154385;0.5;;
;0.012598816;;0.311631765;0.5;;
;0.012598816;;0.033241306;0.5;;
;0.012598816;;-0.032174141;0.5;;
;0.012598816;;-0.092944551;0.5;;
;0.012598816;;0.132532926;0.5;;
;0.012598816;;0.010314084;0.5;;
;0.012598816;;-0.04203078;0.5;;
;0.012598816;;0.310033261;0.5;;
;0.012598816;;0.010873357;0.5;;
;0.012598816;;0.068823372;0.5;;
;0.012598816;;-0.104206419;0.5;;
;0.012598816;;-0.166345823;0.5;;
;0.012598816;;-0.050665723;0.5;;
;0.012598816;;-0.156526592;0.5;;
;0.012598816;;0.131648421;0.5;;
;0.012598816;;0.180808837;0.5;;
;0.012598816;;-0.001543844;0.5;;
;0.012598816;;0.031446563;0.5;;
;0.012598816;;-0.104594897;0.5;;
;0.012598816;;-0.017472099;0.5;;
;0.012598816;;0.107814194;0.5;;
;0.012598816;;0.048646696;0.5;;
;0.012598816;;0.050958986;0.5;;
;0.012598816;;-0.09134118;0.5;;
;0.012598816;;0.104096795;0.5;;
;0.012598816;;0.110175142;0.5;;
;0.012598816;;0.057077094;0.5;;
;0.012598816;;0.196288669;0.5;;
;0.012598816;;0.269374257;0.5;;
;0.012598816;;-0.128785372;0.5;;
;0.012598816;;0.267957994;0.5;;
;0.012598816;;0.087041236;0.5;;
;0.012598816;;-0.032184619;0.5;;
;0.012598816;;0.007782211;0.5;;
;0.012598816;;0.052254261;0.5;;
;0.012598816;;-0.002404626;0.5;;
;0.012598816;;-0.058458284;0.5;;
;0.012598816;;0.058413595;0.5;;
;0.012598816;;0.149325094;0.5;;
;0.012598816;;-0.07278105;0.5;;
;0.012598816;;-0.050827562;0.5;;
;0.012598816;;0.091045641;0.5;;
;0.012598816;;0.027588932;0.5;;
;0.012598816;;-0.002905122;0.5;;
;0.012598816;;0.023808785;0.5;;
;0.012598816;;0.022234252;0.5;;
;0.012598816;;0.096410333;0.5;;
;0.012598816;;0.156712699;0.5;;
;0.012598816;;0.164778247;0.5;;
;0.012598816;;0.068694642;0.5;;
;0.012598816;;0.084603923;0.5;;
;0.012598816;;-0.126576903;0.5;;
;0.012598816;;0.046352425;0.5;;
;0.012598816;;0.197386062;0.5;;
;0.012598816;;0.068527401;0.5;;
;0.012598816;;0.03682831;0.5;;
;0.012598816;;0.145587703;0.5;;
;0.012598816;;-0.031576463;0.5;;
;0.012598816;;0.149094672;0.5;;
;0.012598816;;0.099444609;0.5;;
;0.012598816;;0.09032168;0.5;;
;0.012598816;;0.017945597;0.5;;
;0.012598816;;0.043573454;0.5;;
;0.012598816;;0.124416903;0.5;;
;0.012598816;;0.036797961;0.5;;
;0.012598816;;0.231848414;0.5;;
;0.012598816;;-0.151521113;0.5;;
;0.012598816;;0.16900906;0.5;;
;0.012598816;;-0.020106366;0.5;;
;0.012598816;;0.016839082;0.5;;
;0.012598816;;0.021696616;0.5;;
;0.012598816;;0.138136392;0.5;;
;0.012598816;;0.0773942;0.5;;
;0.012598816;;-0.049422652;0.5;;
;0.012598816;;0.167046548;0.5;;
;0.012598816;;-0.019874478;0.5;;
;0.012598816;;0.029651764;0.5;;
;0.012598816;;0.044117517;0.5;;
;0.012598816;;0.029628876;0.5;;
;0.012598816;;0.046870668;0.5;;
;0.012598816;;0.157412001;0.5;;
;0.012598816;;-0.094987981;0.5;;
;0.012598816;;0.041782025;0.5;;
;0.012598816;;0.127295692;0.5;;
;0.012598816;;0.062077317;0.5;;
;0.012598816;;-0.065371341;0.5;;
;0.012598816;;0.262891682;0.5;;
;0.012598816;;-0.002143244;0.5;;
;0.012598816;;-0.031859566;0.5;;
;0.012598816;;-0.096683424;0.5;;
;0.012598816;;0.004573296;0.5;;
;0.012598816;;0.02939781;0.5;;
;0.012598816;;0.056354294;0.5;;
;0.012598816;;-0.10721987;0.5;;
;0.012598816;;-0.140770064;0.5;;
;0.012598816;;0.133357599;0.5;;
;0.012598816;;0.12589479;0.5;;
;0.012598816;;0.098130957;0.5;;
;0.012598816;;-0.192651194;0.5;;
;0.012598816;;0.111709356;0.5;;
;0.012598816;;0.025581839;0.5;;
;0.012598816;;-0.071612911;0.5;;
;0.012598816;;0.150675066;0.5;;
;0.012598816;;0.026289731;0.5;;
;0.012598816;;0.076816735;0.5;;
;0.012598816;;0.182542681;0.5;;
;0.012598816;;0.091955513;0.5;;
;0.012598816;;0.044868483;0.5;;
;0.012598816;;0.052564357;0.5;;
;0.012598816;;0.072019925;0.5;;
;0.012598816;;-0.040160109;0.5;;
;0.012598816;;0.142468675;0.5;;
;0.012598816;;-0.045823068;0.5;;
;0.012598816;;0.071806443;0.5;;
;0.012598816;;0.002156235;0.5;;
;0.012598816;;-0.055283203;0.5;;
;0.012598816;;-0.10962724;0.5;;
;0.012598816;;0.069873362;0.5;;
;0.012598816;;0.075188343;0.5;;
;0.012598816;;0.066814471;0.5;;
;0.012598816;;-0.041349058;0.5;;
;0.012598816;;0.149427364;0.5;;
;0.012598816;;-0.02035018;0.5;;
;0.012598816;;0.260628723;0.5;;
;0.012598816;;0.108771619;0.5;;
;0.012598816;;0.119342946;0.5;;
;0.012598816;;0.059461762;0.5;;
;0.012598816;;0.048046707;0.5;;
;0.012598816;;0.097928665;0.5;;
;0.012598816;;0.1051452;0.5;;
;0.012598816;;0.088393208;0.5;;
;0.012598816;;0.024395863;0.5;;
;0.012598816;;0.059310742;0.5;;
;0.012598816;;0.080654596;0.5;;
;0.012598816;;-0.113325217;0.5;;
;0.012598816;;0.129974504;0.5;;
;0.012598816;;0.203857488;0.5;;
;0.012598816;;0.181687271;0.5;;
;0.012598816;;0.045369341;0.5;;
;0.012598816;;0.123633645;0.5;;
;0.012598816;;0.208710724;0.5;;
;0.012598816;;-0.050079449;0.5;;
;0.012598816;;-0.116394901;0.5;;
;0.012598816;;0.075786168;0.5;;
;0.012598816;;0.098990359;0.5;;
;0.012598816;;0.040635968;0.5;;
;0.012598816;;2.5221E-05;0.5;;
;0.012598816;;0.023709782;0.5;;
;0.012598816;;0.011208788;0.5;;
;0.012598816;;0.067130245;0.5;;
;0.012598816;;0.074270464;0.5;;
;0.012598816;;0.038519886;0.5;;
;0.012598816;;0.021368333;0.5;;
;0.012598816;;0.075250808;0.5;;
;0.012598816;;0.110559764;0.5;;
;0.012598816;;0.043878404;0.5;;
;0.012598816;;-0.056326999;0.5;;
;0.012598816;;0.059698586;0.5;;
;0.012598816;;0.051522351;0.5;;
;0.012598816;;0.054275592;0.5;;
;0.012598816;;-0.039537165;0.5;;
;0.012598816;;0.068084082;0.5;;
;0.012598816;;-0.151250001;0.5;;
;0.012598816;;0.04255488;0.5;;
;0.012598816;;0.123578328;0.5;;
;0.012598816;;0.106506131;0.5;;
;0.012598816;;0.020998603;0.5;;
;0.012598816;;-0.021231176;0.5;;
;0.012598816;;0.166034466;0.5;;
;0.012598816;;0.090968193;0.5;;
;0.012598816;;0.08921494;0.5;;
;0.012598816;;0.065103024;0.5;;
;0.012598816;;0.120460344;0.5;;
;0.012598816;;0.093633748;0.5;;
;0.012598816;;-0.099201176;0.5;;
;0.012598816;;0.115863777;0.5;;
;0.012598816;;0.081416882;0.5;;
;0.012598816;;-0.005020858;0.5;;
;0.012598816;;0.022083375;0.5;;
;0.012598816;;0.066608429;0.5;;
;0.012598816;;-0.106953915;0.5;;
;0.012598816;;-0.226160092;0.5;;
;0.012598816;;0.293731721;0.5;;
;0.012598816;;0.033444939;0.5;;
;0.012598816;;-0.016606573;0.5;;
;0.012598816;;-0.081155079;0.5;;
;0.012598816;;-0.037990868;0.5;;
;0.012598816;;-0.136308;0.5;;
;0.012598816;;0.026234262;0.5;;
;0.012598816;;0.037785114;0.5;;
;0.012598816;;0.115599716;0.5;;
;0.012598816;;0.020156218;0.5;;
;0.012598816;;0.003715974;0.5;;
;0.012598816;;0.211774072;0.5;;
;0.012598816;;0.071717666;0.5;;
;0.012598816;;0.005557375;0.5;;
;0.012598816;;0.125162776;0.5;;
;0.012598816;;0.060350737;0.5;;
;0.012598816;;0.005678123;0.5;;
;0.012598816;;0.00457352;0.5;;
;0.012598816;;-0.08504068;0.5;;
;0.012598816;;-0.00142101;0.5;;
;0.012598816;;0.002352699;0.5;;
;0.012598816;;0.070106415;0.5;;
;0.012598816;;-0.016804554;0.5;;
;0.012598816;;0.226220244;0.5;;
;0.012598816;;0.236165619;0.5;;
;0.012598816;;-0.00437547;0.5;;
;0.012598816;;0.044443195;0.5;;
;0.012598816;;-0.050597057;0.5;;
;0.012598816;;-0.010639433;0.5;;
;0.012598816;;0.197893472;0.5;;
;0.012598816;;-0.141160718;0.5;;
;0.012598816;;-0.013558878;0.5;;
;0.012598816;;0.024297914;0.5;;
;0.012598816;;0.005925082;0.5;;
;0.012598816;;0.05270438;0.5;;
;0.012598816;;0.018682019;0.5;;
;0.012598816;;0.144966963;0.5;;
;0.012598816;;0.151573615;0.5;;
;0.012598816;;0.075200173;0.5;;
;0.012598816;;0.163543202;0.5;;
;0.012598816;;0.046882539;0.5;;
;0.012598816;;-0.155701607;0.5;;
;0.012598816;;-0.050791795;0.5;;
;0.012598816;;0.029315751;0.5;;
;0.012598816;;0.050379716;0.5;;
;0.012598816;;-0.077164777;0.5;;
;0.012598816;;-0.166752834;0.5;;
;0.012598816;;0.003697958;0.5;;
;0.012598816;;-0.067201693;0.5;;
;0.012598816;;-0.119595256;0.5;;
;0.012598816;;-0.063187291;0.5;;
;0.012598816;;0.123586474;0.5;;
;0.012598816;;0.141544031;0.5;;
;0.012598816;;-0.026768028;0.5;;
;0.012598816;;0.058666979;0.5;;
;0.012598816;;0.007149771;0.5;;
;0.012598816;;0.000434273;0.5;;
;0.012598816;;-0.058162475;0.5;;
;0.012598816;;0.203518742;0.5;;
;0.012598816;;-0.122919751;0.5;;
;0.012598816;;-0.113598575;0.5;;
;0.012598816;;0.101623721;0.5;;
;0.012598816;;0.026862606;0.5;;
;0.012598816;;-0.006722955;0.5;;
;0.012598816;;0.040207445;0.5;;
;0.012598816;;0.01666299;0.5;;
;0.012598816;;-0.017470397;0.5;;
;0.012598816;;0.102873029;0.5;;
;0.012598816;;0.003972094;0.5;;
;0.012598816;;-0.005538215;0.5;;
;0.012598816;;0.188215039;0.5;;
;0.012598816;;-0.000845386;0.5;;
;0.012598816;;0.035113418;0.5;;
;0.012598816;;0.053848819;0.5;;
;0.012598816;;0.218730998;0.5;;
;0.012598816;;0.119926811;0.5;;
;0.012598816;;0.044295186;0.5;;
;0.012598816;;-0.047524352;0.5;;
;0.012598816;;0.07988336;0.5;;
;0.012598816;;0.039497628;0.5;;
;0.012598816;;-0.015417329;0.5;;
;0.012598816;;0.04370889;0.5;;
;0.012598816;;0.054661946;0.5;;
;0.012598816;;0.02277572;0.5;;
;0.012598816;;-0.004971149;0.5;;
;0.012598816;;0.012249995;0.5;;
;0.012598816;;-0.099944168;0.5;;
;0.012598816;;-0.018599735;0.5;;
;0.012598816;;-0.136302439;0.5;;
;0.012598816;;0.036121394;0.5;;
;0.012598816;;-0.133684231;0.5;;
;0.012598816;;0.072990889;0.5;;
;0.012598816;;0.087469742;0.5;;
;0.012598816;;0.071325236;0.5;;
;0.012598816;;0.192169723;0.5;;
;0.012598816;;-0.075927938;0.5;;
;0.012598816;;-0.093271917;0.5;;
;0.012598816;;-0.049417749;0.5;;
;0.012598816;;0.046051927;0.5;;
;0.012598816;;0.198755993;0.5;;
;0.012598816;;-0.070128752;0.5;;
;0.012598816;;0.085554321;0.5;;
;0.012598816;;-0.128178134;0.5;;
;0.012598816;;0.010565909;0.5;;
;0.012598816;;0.119756627;0.5;;
;0.012598816;;0.276710233;0.5;;
;0.012598816;;-0.066183294;0.5;;
;0.012598816;;0.042128592;0.5;;
;0.012598816;;-0.143931157;0.5;;
;0.012598816;;0.048668695;0.5;;
;0.012598816;;0.222892907;0.5;;
;0.012598816;;0.031961903;0.5;;
;0.012598816;;0.026820201;0.5;;
;0.012598816;;-0.011870343;0.5;;
;0.012598816;;-0.132544814;0.5;;
;0.012598816;;0.057081001;0.5;;
;0.012598816;;-0.036347739;0.5;;
;0.012598816;;0.058715332;0.5;;
;0.012598816;;0.057809052;0.5;;
;0.012598816;;0.031147164;0.5;;
;0.012598816;;-0.101086327;0.5;;
;0.012598816;;-0.105416054;0.5;;
;0.012598816;;0.000257288;0.5;;
;0.012598816;;-0.011715885;0.5;;
;0.012598816;;0.213646636;0.5;;
;0.012598816;;0.008477144;0.5;;
;0.012598816;;-0.014195116;0.5;;
;0.012598816;;0.06485556;0.5;;
;0.012598816;;0.060017312;0.5;;
;0.012598816;;0.015382545;0.5;;
;0.012598816;;0.00244835;0.5;;
;0.012598816;;0.055498353;0.5;;
;0.012598816;;-0.086869024;0.5;;
;0.012598816;;-0.01719231;0.5;;
;0.012598816;;-0.141100448;0.5;;
;0.012598816;;0.115405013;0.5;;
;0.012598816;;0.033350293;0.5;;
;0.012598816;;0.147371562;0.5;;
;0.012598816;;0.036581582;0.5;;
;0.012598816;;0.162568182;0.5;;
;0.012598816;;-0.020806395;0.5;;
;0.012598816;;0.012387559;0.5;;
;0.012598816;;0.209696068;0.5;;
;0.012598816;;0.16462916;0.5;;
;0.012598816;;-0.093813466;0.5;;
;0.012598816;;0.219779643;0.5;;
;0.012598816;;0.087548525;0.5;;
;0.012598816;;0.053855363;0.5;;
;0.012598816;;0.163870548;0.5;;
;0.012598816;;-0.03724684;0.5;;
;0.012598816;;0.190813661;0.5;;
;0.012598816;;0.02286998;0.5;;
;0.012598816;;0.122068749;0.5;;
;0.012598816;;-0.122946004;0.5;;
;0.012598816;;0.064389987;0.5;;
;0.012598816;;0.17526369;0.5;;
;0.012598816;;0.075050926;0.5;;
;0.012598816;;0.063783836;0.5;;
;0.012598816;;0.117481568;0.5;;
;0.012598816;;0.08812893;0.5;;
;0.012598816;;-0.01446199;0.5;;
;0.012598816;;0.098583033;0.5;;
;0.012598816;;0.135453117;0.5;;
;0.012598816;;-0.190830517;0.5;;
;0.012598816;;0.120033246;0.5;;
;0.012598816;;-0.163319404;0.5;;
;0.012598816;;0.312346817;0.5;;
;0.012598816;;0.141898476;0.5;;
;0.012598816;;0.176715959;0.5;;
;0.012598816;;-0.071781782;0.5;;
;0.012598816;;0.016134034;0.5;;
;0.012598816;;0.246190412;0.5;;
;0.012598816;;0.115198539;0.5;;
;0.012598816;;-0.103584728;0.5;;
;0.012598816;;-0.117677695;0.5;;
;0.012598816;;0.081251767;0.5;;
;0.012598816;;0.111219418;0.5;;
;0.012598816;;0.051725243;0.5;;
;0.012598816;;-0.042263158;0.5;;
;0.012598816;;-0.066298381;0.5;;
;0.012598816;;0.095078362;0.5;;
;0.012598816;;0.175308639;0.5;;
;0.012598816;;-0.03208703;0.5;;
;0.012598816;;0.298603285;0.5;;
;0.012598816;;0.038835737;0.5;;
;0.012598816;;-0.086631765;0.5;;
;0.012598816;;0.201998638;0.5;;
;0.012598816;;0.090741109;0.5;;
;0.012598816;;0.158846792;0.5;;
;0.012598816;;0.262958635;0.5;;
;0.012598816;;0.029559782;0.5;;
;0.012598816;;-0.064343811;0.5;;
;0.012598816;;-0.138780948;0.5;;
;0.012598816;;0.024004511;0.5;;
;0.012598816;;0.227200071;0.5;;
;0.012598816;;-0.024956006;0.5;;
;0.012598816;;-0.005338673;0.5;;
;0.012598816;;-0.057196649;0.5;;
;0.012598816;;0.126586695;0.5;;
;0.012598816;;0.043008582;0.5;;
;0.012598816;;-0.266534573;0.5;;
;0.012598816;;0.074675466;0.5;;
;0.012598816;;-0.124927818;0.5;;
;0.012598816;;-0.039263444;0.5;;
;0.012598816;;0.121490214;0.5;;
;0.012598816;;0.116073731;0.5;;
;0.012598816;;0.156940272;0.5;;
;0.012598816;;0.054342171;0.5;;
;0.012598816;;-0.09385624;0.5;;
;0.012598816;;0.193140839;0.5;;
;0.012598816;;0.03473003;0.5;;
;0.012598816;;0.102005401;0.5;;
;0.012598816;;-0.025367673;0.5;;
;0.012598816;;0.044118953;0.5;;
;0.012598816;;-0.178526281;0.5;;
;0.012598816;;0.20316638;0.5;;
;0.012598816;;0.217902052;0.5;;
;0.012598816;;-0.053132556;0.5;;
;0.012598816;;0.23056811;0.5;;
;0.012598816;;0.055974474;0.5;;
;0.012598816;;0.058122887;0.5;;
;0.012598816;;0.119276221;0.5;;
;0.012598816;;0.1114971;0.5;;
;0.012598816;;0.108604176;0.5;;
;0.012598816;;0.014150669;0.5;;
;0.012598816;;0.066038969;0.5;;
;0.012598816;;0.116019382;0.5;;
;0.012598816;;0.055615823;0.5;;
;0.012598816;;0.120452863;0.5;;
;0.012598816;;0.03217829;0.5;;
;0.012598816;;0.07256374;0.5;;
;0.012598816;;0.208384021;0.5;;
;0.012598816;;0.029678821;0.5;;
;0.012598816;;-0.00363759;0.5;;
;0.012598816;;-0.02925042;0.5;;
;0.012598816;;0.141182458;0.5;;
;0.012598816;;0.217390769;0.5;;
;0.012598816;;0.048961092;0.5;;
;0.012598816;;0.018323838;0.5;;
;0.012598816;;0.002459516;0.5;;
;0.012598816;;0.111612113;0.5;;
;0.012598816;;-0.014859891;0.5;;
;0.012598816;;-0.117375435;0.5;;
;0.012598816;;-0.144098056;0.5;;
;0.012598816;;-0.003158588;0.5;;
;0.012598816;;0.089993815;0.5;;
;0.012598816;;0.068979045;0.5;;
;0.012598816;;0.01772274;0.5;;
;0.012598816;;0.048167869;0.5;;
;0.012598816;;0.065946629;0.5;;
;0.012598816;;0.280207207;0.5;;
;0.012598816;;0.005964838;0.5;;
;0.012598816;;0.173900292;0.5;;
;0.012598816;;-0.162704024;0.5;;
;0.012598816;;0.071736683;0.5;;
;0.012598816;;-0.037787013;0.5;;
;0.012598816;;0.082131551;0.5;;
;0.012598816;;0.123191702;0.5;;
;0.012598816;;0.144990003;0.5;;
;0.012598816;;-0.106495511;0.5;;
;0.012598816;;-0.057416127;0.5;;
;0.012598816;;-0.063482065;0.5;;
;0.012598816;;0.111734414;0.5;;
;0.012598816;;-0.162735103;0.5;;
;0.012598816;;0.124077222;0.5;;
;0.012598816;;0.016225864;0.5;;
;0.012598816;;-0.051993763;0.5;;
;0.012598816;;0.236591442;0.5;;
;0.012598816;;-0.109801211;0.5;;
;0.012598816;;0.081958333;0.5;;
;0.012598816;;0.074357798;0.5;;
;0.012598816;;0.012743047;0.5;;
;0.012598816;;0.171696433;0.5;;
;0.012598816;;0.138666752;0.5;;
